id,name(EN),name(KR),producer,nation,local,varieties,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml,in stock(재고수량),Vivino 평점,한줄요약,참고사항,상세설명,테이스팅 노트,페어링 정보,occasion,Occasion_Tags,Occasion_Struct,sample_group
ta067,"Maison Bader Mimeur, Bourgogne Pinot Noir",Domaine Bader Mimeur 피노 누아 Bourgogne 2009,Domaine Bader Mimeur,France,Bourgogne ,Pinot Noir  ,Red,Table,13,15~17,1,4,2,2,60000,2009,750,5,,오늘은 이지 드링크 와인 레드. 라이트한 중심으로 가고 무난한 느낌은 과하지 않아요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Domaine Bader Mimeur 피노 누아 Bourgogne 2009는 구대륙 감성을 담은 작업주입니다. 2009 빈티지, 13 도수, 750ml.

전체 톤은 묵직한 느낌의와 침샘이 자극되는의 균형. 타닌은 무난한 느낌, 단맛은 순한 맛 쪽으로 읽힙니다. 특히 작업주 상황에 잘 어울립니다.
데일리·대화용에 두고 천천히 즐기면 밸런스가 더 살아나요.","전체 톤은 묵직한 느낌의와 침샘이 자극되는의 균형. 타닌은 무난한 느낌, 단맛은 순한 맛 쪽으로 읽힙니다. 특히 작업주 상황에 잘 어울립니다.","버섯 그릴(트러플), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta068,Blanc de Chasse Spleen,Chateau Chasse Spleen Bordeaux Blend White Bordeaux 2017,Chateau Chasse Spleen,France,Bordeaux ,Bordeaux Blend White  ,White,"Appetizer, Table",15~16,16~18,1,4,3,1,55000,2017,750,5,,보르도 스타일 Bordeaux Blend White 화이트 — 맛이 신가 또렷하고 졸인듯한 느낌의가 깔끔해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"무통로칠드의 돌려서 따는 마개 와인 Chateau Chasse Spleen Bordeaux Blend White Bordeaux 2017 (2017). 도수 15~16, 750ml.

첫 인상은 짜릿한 맛가 또렷하고, 텍스처는 걸쭉한 맛로 느껴집니다. 피니시는 리치한 느낌, 단맛은 향기가 좋은 쪽으로 해석할 수 있어요. — 돌려서 따는 마개 무드로 이해하면 좋아요.
호텔 웰컴주 와인 맥락에서 한 병으로 분위기 만들기 좋은 타입입니다. (데일리·대화용)","첫 인상은 짜릿한 맛가 또렷하고, 텍스처는 걸쭉한 맛로 느껴집니다. 피니시는 리치한 느낌, 단맛은 향기가 좋은 쪽으로 해석할 수 있어요. — 돌려서 따는 마개 무드로 이해하면 좋아요.","오일 파스타, 샐러드, 치즈 플래터",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta069,"Bien Nacido, Well Born Cuv챕e Pinot Noir",Bien Nacido  Solomon Hills Estates 피노 누아 California Santa Barbara County 2019,Bien Nacido  Solomon Hills Estates,USA,California Santa Barbara County,Pinot Noir  ,Red,Table,13~14,10~12,1,4,3,3,130000,2019,750,5,,오늘은 결혼 선물로 적당한 레드. 농익은 중심으로 가고 쓴맛은 과하지 않아요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"나파밸리 생산자의 무난한 선물용 와인 Bien Nacido Solomon Hills Estates 피노 누아 California Santa Barbara County 2019. 2019 빈티지, 도수 13~14, 750ml.

입안에서는 걸쭉한 맛/맛이 신가 중심을 잡고, 마무리는 입안이 까끌까끌한이 정돈합니다.
중심에 두면 실패 확률이 낮아요. (데일리·대화용)","농익은 텍스처 위에 침샘이 자극되는가 살아 있고, 마무리는 입안이 까끌까끌한이 정돈합니다. 음료수같은 와인 뉘앙스는 과하지 않아요. 특히 탄닌이 있는 상황에 잘 어울립니다.","햄·살라미(그릴), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta070,"Pierre Gaillard, Saint-Joseph Rouge",Pierre Gaillard Domaine Pierre Gaillard 시라 Rhone SaintJoseph 2016,Pierre Gaillard Domaine Pierre Gaillard,France,Rhone SaintJoseph,Syrah&Shiraz  ,Red,Table,13~14,16~18,1,3,5,4,90000,2016,750,5,,"데이트때 마시기 좋은 시라 레드. 진득한 느낌의 질감에 매케한 느낌 여운, 메인음식과 함께 먹는에 편하게.",KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"무통로칠드 생산자의 탄닌이 있는 와인 Pierre Gaillard Domaine Pierre Gaillard 시라 Rhone SaintJoseph 2016. 2016 빈티지, 도수 13~14, 750ml.

입안에서는 끈기가 아주 많은/시큼한가 중심을 잡고, 마무리는 쿰쿰한 맛이 느껴지는이 정돈합니다.
식욕을 증진시키는에 두면 실패 확률이 낮아요. (데일리·대화용)","전체 톤은 꿀같은 와인와 새콤한 맛의 균형. 타닌은 매케한 느낌, 단맛은 밋밋한 와인 쪽으로 읽힙니다. 그리고 작업주 쪽으로 즐기기 좋아요.","소갈비(토마토 라구), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta071,"Norton, Reserva Chardonnay",Norton 샤르도네 Mendoza 2018,Norton,Argentina,Mendoza ,Chardonnay  ,White,Table,13~14,8~10,1,3,3,1,60000,2018,750,5,,답례용품으로 좋은 데일리 화이트. 산미가 조금 있는/졸인듯한 느낌의 균형이 안정적이에요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Norton 샤르도네 Mendoza 2018는 해산물과 잘어울리는 카테고리에서 이지 드링크 와인 선택지로 좋은 편입니다. 2018 빈티지, 13~14 도수, 750ml.

첫 인상은 새콤한 맛가 또렷하고, 텍스처는 막걸리같은로 느껴집니다. 피니시는 약간 비린맛의, 단맛은 향기가 좋은 쪽으로 해석할 수 있어요. 특히 많이 비싸지 않은 상황에 잘 어울립니다.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","첫 인상은 새콤한 맛가 또렷하고, 텍스처는 막걸리같은로 느껴집니다. 피니시는 약간 비린맛의, 단맛은 향기가 좋은 쪽으로 해석할 수 있어요. 특히 많이 비싸지 않은 상황에 잘 어울립니다.","회/초밥, 치즈 플래터",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta072,Amuse Bouche,Amuse Bouche Merlot Cabernet-Franc California Napa County 2010,Amuse Bouche,USA,California Napa County,Merlot Cabernet-Franc ,Red,Table,14.6,16~18,1,3,5,4,1510000,2010,750,5,,최고급 와인으로 꼽는 선택지로 좋은 Merlot Cabernet-Franc 레드. 쿰쿰한 맛이 느껴지는/눅진한 밸런스형.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Amuse Bouche Merlot Cabernet-Franc California Napa County 2010는 진판델에서 온 와인다운 스타일입니다. 2010 빈티지 기준 14.6 도수, 750ml 구성.

키워드로 보면 산미가 조금 있는가 입맛을 깨우고, 위스키 느낌의는 담백하게 이어집니다. 달콤쌉쌀한은 거칠지 않고 밋밋한 와인 느낌은 은근해요. 그리고 음식과함께 쪽으로 즐기기 좋아요.
추천 상황은 데일리·대화용 쪽이에요.","산미가 조금 있는가 입맛을 깨우고, 위스키 느낌의는 담백하게 이어집니다. 달콤쌉쌀한은 거칠지 않고 밋밋한 와인 느낌은 은근해요. 그리고 음식과함께 쪽으로 즐기기 좋아요.","바비큐 립(훈제), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta073,"Felix Solis, FYI Red Blend",Felix Solis Tempranillo Cabernet-Sauvignon Garnacha 2017,Felix Solis,Spain, ,Tempranillo Cabernet-Sauvignon Garnacha,Red,Table,14~15,16~18,1,3,3,3,42000,2017,750,5,,오늘은 실속형 와인 레드. 막걸리같은 중심으로 가고 떫떠름한 느낌은 과하지 않아요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"리오하 생산자의 탄닌이 있는 와인 Felix Solis Tempranillo Cabernet-Sauvignon Garnacha 2017. 2017 빈티지, 도수 14~15, 750ml.

입안에서는 졸인듯한 느낌의/새콤한 맛가 중심을 잡고, 마무리는 씁쓸한이 정돈합니다.
균형에 두면 실패 확률이 낮아요. (데일리·대화용)","향에서는 단맛이 조금 나는 인상이 먼저 오고, 입안에서는 시큼한가 균형을 잡습니다. 질감은 막걸리같은, 여운은 떫떠름한 느낌 쪽으로 정리돼요. 그리고 무난한 선물용 쪽으로 즐기기 좋아요.","치킨 스테이크(후추/허브), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta074,"Casas Patronales, Privada Cabernet-Sauvignon",Casas Patronales Cabernet-Sauvignon Maule Valley 2007,Casas Patronales,Chile,Maule Valley ,Cabernet-Sauvignon  ,Red,Table,14,16~18,1,3,4,3,60000,2007,750,5,,많이 비싸지 않은 자리에서 빛나는 카베르네 소비뇽 레드. 씁쓸한은 정돈되고 농축된는 또렷해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Casas Patronales Cabernet-Sauvignon Maule Valley 2007는 탄닌이 있는 카테고리에서 답례용품으로 좋은 선택지로 좋은 편입니다. 2007 빈티지, 14 도수, 750ml.

첫 인상은 산미가 조금 있는가 또렷하고, 텍스처는 점성이 강한로 느껴집니다. 피니시는 입안이 까끌까끌한, 단맛은 음료수같은 와인 쪽으로 해석할 수 있어요. 그리고 탄닌이 있는 쪽으로 즐기기 좋아요.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","첫 인상은 산미가 조금 있는가 또렷하고, 텍스처는 점성이 강한로 느껴집니다. 피니시는 입안이 까끌까끌한, 단맛은 음료수같은 와인 쪽으로 해석할 수 있어요. 그리고 탄닌이 있는 쪽으로 즐기기 좋아요.","바비큐 립(후추/허브), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta075,"Santa Isabel,  Malbec",Bodegas Nieto Senetiner 말벡 Mendoza 2008,Bodegas Nieto Senetiner,Argentina,Mendoza ,Malbec  ,Red,Table,14,16~18,1,3,3,4,28000,2008,750,5,,"먹을만한 와인 말벡 레드. 잼같은 느낌 질감에 쿰쿰한 맛이 느껴지는 여운, 메인에 편하게.",KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Bodegas Nieto Senetiner 말벡 Mendoza 2008는 고기랑 어울리는 카테고리에서 가성비 와인 선택지로 좋은 편입니다. 2008 빈티지, 14 도수, 750ml.

향에서는 단맛이 조금 나는 인상이 먼저 오고, 입안에서는 입안이 개운한가 균형을 잡습니다. 질감은 농익은, 여운은 쿰쿰한 맛이 느껴지는 쪽으로 정리돼요. 특히 식사떄 마시는 와인 상황에 잘 어울립니다.
데일리·대화용에 특히 잘 맞고, 부담 없이 한 잔씩 나누기 좋아요.","향에서는 단맛이 조금 나는 인상이 먼저 오고, 입안에서는 입안이 개운한가 균형을 잡습니다. 질감은 농익은, 여운은 쿰쿰한 맛이 느껴지는 쪽으로 정리돼요. 특히 식사떄 마시는 와인 상황에 잘 어울립니다.","스테이크(그릴), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta076,"Sileni, Cellar Selection Riesling",Sileni Estate 리슬링 South Island Marlborough 2019,Sileni Estate,New Zealand,South Island Marlborough,Riesling  ,White,"Appetizer, Table",11~12,9~11,1,3,3,1,60000,2019,750,5,,이지 드링크 와인 데일리 화이트. 새콤한 맛/걸쭉한 맛 균형이 안정적이에요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"브란콧 생산자의 청포도로 만든 와인 Sileni Estate 리슬링 South Island Marlborough 2019. 2019 빈티지, 도수 11~12, 750ml.

입안에서는 농익은/입에 침이 고이는 정도가 중심을 잡고, 마무리는 둥글둥글한이 정돈합니다.
입맛에 두면 실패 확률이 낮아요. (데일리·대화용)","첫 인상은 입안이 개운한가 또렷하고, 텍스처는 농익은로 느껴집니다. 피니시는 부담없이 넘어가는, 단맛은 향기가 좋은 쪽으로 해석할 수 있어요. 특히 안주없이 마실수 있는 상황에 잘 어울립니다.","샐러드, 회/초밥, 치즈 플래터",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta077,"Neil Ellis, Vineyard Selection Pinotage",Neil Ellis Pinotage Coastal Region Stellenbosch 2010,Neil Ellis,the Republic of South Africa,Coastal Region Stellenbosch,Pinotage  ,Red,Table,13~14,8~10,1,3,4,3,99000,2010,750,5,,"이지 드링크 와인 Pinotage 레드. 무게감이 느껴지는 질감에 떫떠름한 느낌 여운, 중심에 편하게.",KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Neil Ellis Pinotage Coastal Region Stellenbosch 2010는 피노타지 감성을 담은 고기랑 어울리는입니다. 2010 빈티지, 13~14 도수, 750ml.

첫 인상은 입안이 개운한가 또렷하고, 텍스처는 무게감이 느껴지는로 느껴집니다. 피니시는 떫떠름한 느낌, 단맛은 밋밋한 와인 쪽으로 해석할 수 있어요. 특히 많이 비싸지 않은 상황에 잘 어울립니다.
데일리·대화용에 두고 천천히 즐기면 밸런스가 더 살아나요.","첫 인상은 입안이 개운한가 또렷하고, 텍스처는 무게감이 느껴지는로 느껴집니다. 피니시는 떫떠름한 느낌, 단맛은 밋밋한 와인 쪽으로 해석할 수 있어요. 특히 많이 비싸지 않은 상황에 잘 어울립니다.","로스트 비프(트러플), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
ta078,Chateau Teyssier Le Dome,Chateau Teyssier Cabernet-Franc Merlot Bordeaux SaintEmilion 2016,Chateau Teyssier,France,Bordeaux SaintEmilion,Cabernet-Franc Merlot ,Red,Table,14~15,15~17,1,4,4,4,1040000,2016,750,5,,5대샤또 무드의 Cabernet-Franc Merlot 레드 — 입술이 오므라드는 결이 살아 있고 무게감이 느껴지는가 탄탄해요.,KR명:자동생성(검수필요) | 한줄요약:자동생성 | 테이스팅노트:자동생성 | 상세설명:자동생성 | 페어링:자동생성 | 재고:기본값(개발용) | Occasion:정규화 | 표현:정교화v2,"Chateau Teyssier Cabernet-Franc Merlot Bordeaux SaintEmilion 2016는 5대샤또 감성을 담은 탄닌이 있는입니다. 2016 빈티지, 14~15 도수, 750ml.

첫 인상은 탄산음료같은가 또렷하고, 텍스처는 포도 원액 느낌로 느껴집니다. 피니시는 쿰쿰한 맛이 느껴지는, 단맛은 향기가 좋은 쪽으로 해석할 수 있어요. — 탄닌이 있는 무드로 이해하면 좋아요.
데일리·대화용에 두고 천천히 즐기면 밸런스가 더 살아나요.","첫 인상은 탄산음료같은가 또렷하고, 텍스처는 포도 원액 느낌로 느껴집니다. 피니시는 쿰쿰한 맛이 느껴지는, 단맛은 향기가 좋은 쪽으로 해석할 수 있어요. — 탄닌이 있는 무드로 이해하면 좋아요.","소갈비(후추/허브), 숙성 치즈, 미트소스/라구",데일리|대화용,데일리|대화용,"{""people"": ""Solo"", ""place"": ""Home"", ""purpose"": ""Relax"", ""mood_intensity"": ""Standard"", ""timing"": ""With-meal""}",rep
